filename,class,true_label,condition,mask_ratio,correct,confidence
ARSS_0147,ARSS_crop,1,fft_mask,0.3,0.0,0.5096
ARSS_0147,ARSS_crop,1,gabor_mask,0.3,0.0,0.9627
ARSS_0147,ARSS_crop,1,dt_mask,0.3,1.0,0.9699
PRDA_0046,PRDA_crop,3,full,0.0,1.0,0.751
PRDA_0046,PRDA_crop,3,ig_mask,0.1,0.0,0.9398
PRDA_0046,PRDA_crop,3,random_mask,0.1,0.0,0.7942
PRDA_0046,PRDA_crop,3,fft_mask,0.1,0.0,0.4803
PRDA_0046,PRDA_crop,3,gabor_mask,0.1,0.0,0.5133
PRDA_0046,PRDA_crop,3,dt_mask,0.1,1.0,0.6841
PRDA_0046,PRDA_crop,3,ig_mask,0.2,0.0,0.9238
PRDA_0046,PRDA_crop,3,random_mask,0.2,0.0,0.9067
PRDA_0046,PRDA_crop,3,fft_mask,0.2,0.0,0.8567
PRDA_0046,PRDA_crop,3,gabor_mask,0.2,0.0,0.8732
PRDA_0046,PRDA_crop,3,dt_mask,0.2,1.0,0.586
PRDA_0046,PRDA_crop,3,ig_mask,0.3,0.0,0.7995
PRDA_0046,PRDA_crop,3,random_mask,0.3,0.0,0.9031
PRDA_0046,PRDA_crop,3,fft_mask,0.3,0.0,0.5175
PRDA_0046,PRDA_crop,3,gabor_mask,0.3,0.0,0.6284
PRDA_0046,PRDA_crop,3,dt_mask,0.3,0.0,0.5827
ARSS_0069,ARSS_crop,1,full,0.0,1.0,0.9822
ARSS_0069,ARSS_crop,1,ig_mask,0.1,0.0,0.4236
ARSS_0069,ARSS_crop,1,random_mask,0.1,0.0,0.5056
ARSS_0069,ARSS_crop,1,fft_mask,0.1,0.0,0.3336
ARSS_0069,ARSS_crop,1,gabor_mask,0.1,0.0,0.6808
ARSS_0069,ARSS_crop,1,dt_mask,0.1,1.0,0.9793
ARSS_0069,ARSS_crop,1,ig_mask,0.2,0.0,0.8727
ARSS_0069,ARSS_crop,1,random_mask,0.2,0.0,0.6808
ARSS_0069,ARSS_crop,1,fft_mask,0.2,0.0,0.8726
ARSS_0069,ARSS_crop,1,gabor_mask,0.2,0.0,0.9254
ARSS_0069,ARSS_crop,1,dt_mask,0.2,1.0,0.9772
ARSS_0069,ARSS_crop,1,ig_mask,0.3,0.0,0.7179
ARSS_0069,ARSS_crop,1,random_mask,0.3,0.0,0.7432
ARSS_0069,ARSS_crop,1,fft_mask,0.3,0.0,0.606
ARSS_0069,ARSS_crop,1,gabor_mask,0.3,0.0,0.954
ARSS_0069,ARSS_crop,1,dt_mask,0.3,1.0,0.9742
PRDA_0059,PRDA_crop,3,full,0.0,1.0,0.8126
PRDA_0059,PRDA_crop,3,ig_mask,0.1,0.0,0.7226
PRDA_0059,PRDA_crop,3,random_mask,0.1,0.8,0.583
PRDA_0059,PRDA_crop,3,fft_mask,0.1,0.0,0.595
PRDA_0059,PRDA_crop,3,gabor_mask,0.1,1.0,0.827
PRDA_0059,PRDA_crop,3,dt_mask,0.1,1.0,0.6585
PRDA_0059,PRDA_crop,3,ig_mask,0.2,0.0,0.8475
PRDA_0059,PRDA_crop,3,random_mask,0.2,0.0,0.6613
PRDA_0059,PRDA_crop,3,fft_mask,0.2,1.0,0.5786
PRDA_0059,PRDA_crop,3,gabor_mask,0.2,1.0,0.6389
PRDA_0059,PRDA_crop,3,dt_mask,0.2,1.0,0.4128
PRDA_0059,PRDA_crop,3,ig_mask,0.3,0.0,0.8094
PRDA_0059,PRDA_crop,3,random_mask,0.3,0.0,0.7702
PRDA_0059,PRDA_crop,3,fft_mask,0.3,0.0,0.5867
PRDA_0059,PRDA_crop,3,gabor_mask,0.3,0.0,0.5997
PRDA_0059,PRDA_crop,3,dt_mask,0.3,1.0,0.4417
PJNA_0075,PJNA_crop,2,full,0.0,1.0,0.9228
PJNA_0075,PJNA_crop,2,ig_mask,0.1,1.0,0.768
PJNA_0075,PJNA_crop,2,random_mask,0.1,1.0,0.694
PJNA_0075,PJNA_crop,2,fft_mask,0.1,1.0,0.844
PJNA_0075,PJNA_crop,2,gabor_mask,0.1,1.0,0.8991
PJNA_0075,PJNA_crop,2,dt_mask,0.1,1.0,0.9188
PJNA_0075,PJNA_crop,2,ig_mask,0.2,0.0,0.4505
PJNA_0075,PJNA_crop,2,random_mask,0.2,0.6,0.645
PJNA_0075,PJNA_crop,2,fft_mask,0.2,1.0,0.9062
PJNA_0075,PJNA_crop,2,gabor_mask,0.2,1.0,0.895
PJNA_0075,PJNA_crop,2,dt_mask,0.2,1.0,0.9177
PJNA_0075,PJNA_crop,2,ig_mask,0.3,0.0,0.8762
PJNA_0075,PJNA_crop,2,random_mask,0.3,0.0,0.7657
PJNA_0075,PJNA_crop,2,fft_mask,0.3,0.0,0.4929
PJNA_0075,PJNA_crop,2,gabor_mask,0.3,1.0,0.8561
PJNA_0075,PJNA_crop,2,dt_mask,0.3,1.0,0.9108
PJNA_0033,PJNA_crop,2,full,0.0,1.0,0.9155
PJNA_0033,PJNA_crop,2,ig_mask,0.1,0.0,0.9346
PJNA_0033,PJNA_crop,2,random_mask,0.1,0.0,0.9093
PJNA_0033,PJNA_crop,2,fft_mask,0.1,1.0,0.9052
PJNA_0033,PJNA_crop,2,gabor_mask,0.1,0.0,0.5219
PJNA_0033,PJNA_crop,2,dt_mask,0.1,1.0,0.9078
PJNA_0033,PJNA_crop,2,ig_mask,0.2,0.0,0.9331
PJNA_0033,PJNA_crop,2,random_mask,0.2,0.0,0.9415
PJNA_0033,PJNA_crop,2,fft_mask,0.2,1.0,0.902
PJNA_0033,PJNA_crop,2,gabor_mask,0.2,0.0,0.6909
PJNA_0033,PJNA_crop,2,dt_mask,0.2,1.0,0.9021
PJNA_0033,PJNA_crop,2,ig_mask,0.3,0.0,0.9376
PJNA_0033,PJNA_crop,2,random_mask,0.3,0.0,0.9443
PJNA_0033,PJNA_crop,2,fft_mask,0.3,1.0,0.5685
PJNA_0033,PJNA_crop,2,gabor_mask,0.3,0.0,0.9326
PJNA_0033,PJNA_crop,2,dt_mask,0.3,1.0,0.8887
PJNA_0190,PJNA_crop,2,full,0.0,1.0,0.9242
PJNA_0190,PJNA_crop,2,ig_mask,0.1,0.0,0.4667
PJNA_0190,PJNA_crop,2,random_mask,0.1,1.0,0.6173
PJNA_0190,PJNA_crop,2,fft_mask,0.1,1.0,0.8762
PJNA_0190,PJNA_crop,2,gabor_mask,0.1,1.0,0.8862
PJNA_0190,PJNA_crop,2,dt_mask,0.1,1.0,0.9104
PJNA_0190,PJNA_crop,2,ig_mask,0.2,0.0,0.8812
PJNA_0190,PJNA_crop,2,random_mask,0.2,0.7,0.5573
PJNA_0190,PJNA_crop,2,fft_mask,0.2,1.0,0.8336
PJNA_0190,PJNA_crop,2,gabor_mask,0.2,0.0,0.873
PJNA_0190,PJNA_crop,2,dt_mask,0.2,1.0,0.918
PJNA_0190,PJNA_crop,2,ig_mask,0.3,0.0,0.9231
PJNA_0190,PJNA_crop,2,random_mask,0.3,0.1,0.7184
PJNA_0190,PJNA_crop,2,fft_mask,0.3,1.0,0.8408
PJNA_0190,PJNA_crop,2,gabor_mask,0.3,0.0,0.9451
PJNA_0190,PJNA_crop,2,dt_mask,0.3,1.0,0.9138
PJNA_0022,PJNA_crop,2,full,0.0,1.0,0.9261
PJNA_0022,PJNA_crop,2,ig_mask,0.1,0.0,0.5492
PJNA_0022,PJNA_crop,2,random_mask,0.1,0.1,0.7197
PJNA_0022,PJNA_crop,2,fft_mask,0.1,1.0,0.8841
PJNA_0022,PJNA_crop,2,gabor_mask,0.1,1.0,0.8872
PJNA_0022,PJNA_crop,2,dt_mask,0.1,1.0,0.9214
PJNA_0022,PJNA_crop,2,ig_mask,0.2,0.0,0.7371
PJNA_0022,PJNA_crop,2,random_mask,0.2,0.0,0.8842
PJNA_0022,PJNA_crop,2,fft_mask,0.2,1.0,0.8843
PJNA_0022,PJNA_crop,2,gabor_mask,0.2,1.0,0.6494
PJNA_0022,PJNA_crop,2,dt_mask,0.2,1.0,0.9182
PJNA_0022,PJNA_crop,2,ig_mask,0.3,0.0,0.846
PJNA_0022,PJNA_crop,2,random_mask,0.3,0.0,0.9153
PJNA_0022,PJNA_crop,2,fft_mask,0.3,1.0,0.8763
PJNA_0022,PJNA_crop,2,gabor_mask,0.3,0.0,0.9341
PJNA_0022,PJNA_crop,2,dt_mask,0.3,1.0,0.9139
PJNA_0143,PJNA_crop,2,full,0.0,1.0,0.9162
PJNA_0143,PJNA_crop,2,ig_mask,0.1,0.0,0.5067
PJNA_0143,PJNA_crop,2,random_mask,0.1,1.0,0.5685
PJNA_0143,PJNA_crop,2,fft_mask,0.1,1.0,0.8445
PJNA_0143,PJNA_crop,2,gabor_mask,0.1,1.0,0.8521
PJNA_0143,PJNA_crop,2,dt_mask,0.1,1.0,0.9151
PJNA_0143,PJNA_crop,2,ig_mask,0.2,0.0,0.8637
PJNA_0143,PJNA_crop,2,random_mask,0.2,0.7,0.572
PJNA_0143,PJNA_crop,2,fft_mask,0.2,1.0,0.8939
PJNA_0143,PJNA_crop,2,gabor_mask,0.2,1.0,0.7196
PJNA_0143,PJNA_crop,2,dt_mask,0.2,1.0,0.9131
PJNA_0143,PJNA_crop,2,ig_mask,0.3,0.0,0.9075
PJNA_0143,PJNA_crop,2,random_mask,0.3,0.1,0.7245
PJNA_0143,PJNA_crop,2,fft_mask,0.3,0.0,0.7795
PJNA_0143,PJNA_crop,2,gabor_mask,0.3,1.0,0.7326
PJNA_0143,PJNA_crop,2,dt_mask,0.3,1.0,0.911
PRDA_0029,PRDA_crop,3,full,0.0,1.0,0.7985
PRDA_0029,PRDA_crop,3,ig_mask,0.1,0.0,0.9302
PRDA_0029,PRDA_crop,3,random_mask,0.1,0.0,0.6973
PRDA_0029,PRDA_crop,3,fft_mask,0.1,1.0,0.636
PRDA_0029,PRDA_crop,3,gabor_mask,0.1,0.0,0.756
PRDA_0029,PRDA_crop,3,dt_mask,0.1,1.0,0.5392
PRDA_0029,PRDA_crop,3,ig_mask,0.2,0.0,0.9587
PRDA_0029,PRDA_crop,3,random_mask,0.2,0.0,0.8884
PRDA_0029,PRDA_crop,3,fft_mask,0.2,1.0,0.7621
PRDA_0029,PRDA_crop,3,gabor_mask,0.2,0.0,0.9258
PRDA_0029,PRDA_crop,3,dt_mask,0.2,0.0,0.888
PRDA_0029,PRDA_crop,3,ig_mask,0.3,0.0,0.9618
PRDA_0029,PRDA_crop,3,random_mask,0.3,0.0,0.9369
PRDA_0029,PRDA_crop,3,fft_mask,0.3,0.0,0.3332
PRDA_0029,PRDA_crop,3,gabor_mask,0.3,0.0,0.9621
PRDA_0029,PRDA_crop,3,dt_mask,0.3,0.0,0.7776
ARSE_0021,ARSE_crop,0,full,0.0,1.0,0.9477
ARSE_0021,ARSE_crop,0,ig_mask,0.1,0.0,0.8691
ARSE_0021,ARSE_crop,0,random_mask,0.1,0.0,0.8651
ARSE_0021,ARSE_crop,0,fft_mask,0.1,0.0,0.6594
ARSE_0021,ARSE_crop,0,gabor_mask,0.1,1.0,0.4707
ARSE_0021,ARSE_crop,0,dt_mask,0.1,1.0,0.9377
ARSE_0021,ARSE_crop,0,ig_mask,0.2,0.0,0.9418
ARSE_0021,ARSE_crop,0,random_mask,0.2,0.0,0.8997
ARSE_0021,ARSE_crop,0,fft_mask,0.2,0.0,0.8441
ARSE_0021,ARSE_crop,0,gabor_mask,0.2,0.0,0.9164
ARSE_0021,ARSE_crop,0,dt_mask,0.2,1.0,0.9278
ARSE_0021,ARSE_crop,0,ig_mask,0.3,0.0,0.9503
ARSE_0021,ARSE_crop,0,random_mask,0.3,0.0,0.8902
ARSE_0021,ARSE_crop,0,fft_mask,0.3,0.0,0.6428
ARSE_0021,ARSE_crop,0,gabor_mask,0.3,0.0,0.9627
ARSE_0021,ARSE_crop,0,dt_mask,0.3,1.0,0.8655
PJNA_0032,PJNA_crop,2,full,0.0,1.0,0.9115
PJNA_0032,PJNA_crop,2,ig_mask,0.1,1.0,0.4812
PJNA_0032,PJNA_crop,2,random_mask,0.1,0.8,0.4524
PJNA_0032,PJNA_crop,2,fft_mask,0.1,1.0,0.7831
PJNA_0032,PJNA_crop,2,gabor_mask,0.1,1.0,0.7611
PJNA_0032,PJNA_crop,2,dt_mask,0.1,1.0,0.9089
PJNA_0032,PJNA_crop,2,ig_mask,0.2,0.0,0.8362
PJNA_0032,PJNA_crop,2,random_mask,0.2,0.1,0.689
PJNA_0032,PJNA_crop,2,fft_mask,0.2,1.0,0.8583
PJNA_0032,PJNA_crop,2,gabor_mask,0.2,0.0,0.4737
PJNA_0032,PJNA_crop,2,dt_mask,0.2,1.0,0.8961
PJNA_0032,PJNA_crop,2,ig_mask,0.3,0.0,0.9334
PJNA_0032,PJNA_crop,2,random_mask,0.3,0.0,0.8581
PJNA_0032,PJNA_crop,2,fft_mask,0.3,0.0,0.7797
PJNA_0032,PJNA_crop,2,gabor_mask,0.3,0.0,0.8994
PJNA_0032,PJNA_crop,2,dt_mask,0.3,1.0,0.893
PJNA_0222,PJNA_crop,2,full,0.0,1.0,0.9198
PJNA_0222,PJNA_crop,2,ig_mask,0.1,0.0,0.8926
PJNA_0222,PJNA_crop,2,random_mask,0.1,0.2,0.7291
PJNA_0222,PJNA_crop,2,fft_mask,0.1,1.0,0.8791
PJNA_0222,PJNA_crop,2,gabor_mask,0.1,1.0,0.8682
PJNA_0222,PJNA_crop,2,dt_mask,0.1,1.0,0.9161
PJNA_0222,PJNA_crop,2,ig_mask,0.2,0.0,0.9413
PJNA_0222,PJNA_crop,2,random_mask,0.2,0.0,0.8504
PJNA_0222,PJNA_crop,2,fft_mask,0.2,1.0,0.8784
PJNA_0222,PJNA_crop,2,gabor_mask,0.2,0.0,0.9271
PJNA_0222,PJNA_crop,2,dt_mask,0.2,1.0,0.9094
PJNA_0222,PJNA_crop,2,ig_mask,0.3,0.0,0.9485
PJNA_0222,PJNA_crop,2,random_mask,0.3,0.0,0.8993
PJNA_0222,PJNA_crop,2,fft_mask,0.3,1.0,0.8844
PJNA_0222,PJNA_crop,2,gabor_mask,0.3,0.0,0.9447
PJNA_0222,PJNA_crop,2,dt_mask,0.3,1.0,0.912
PRDA_0091,PRDA_crop,3,full,0.0,1.0,0.7727
PRDA_0091,PRDA_crop,3,ig_mask,0.1,0.0,0.9485
PRDA_0091,PRDA_crop,3,random_mask,0.1,0.0,0.9277
PRDA_0091,PRDA_crop,3,fft_mask,0.1,1.0,0.6581
PRDA_0091,PRDA_crop,3,gabor_mask,0.1,0.0,0.5607
PRDA_0091,PRDA_crop,3,dt_mask,0.1,1.0,0.5927
PRDA_0091,PRDA_crop,3,ig_mask,0.2,0.0,0.952
PRDA_0091,PRDA_crop,3,random_mask,0.2,0.0,0.9505
PRDA_0091,PRDA_crop,3,fft_mask,0.2,0.0,0.4832
PRDA_0091,PRDA_crop,3,gabor_mask,0.2,0.0,0.9221
PRDA_0091,PRDA_crop,3,dt_mask,0.2,0.0,0.5009
PRDA_0091,PRDA_crop,3,ig_mask,0.3,0.0,0.9513
PRDA_0091,PRDA_crop,3,random_mask,0.3,0.0,0.9557
PRDA_0091,PRDA_crop,3,fft_mask,0.3,0.0,0.7064
PRDA_0091,PRDA_crop,3,gabor_mask,0.3,0.0,0.9513
PRDA_0091,PRDA_crop,3,dt_mask,0.3,0.0,0.4799
ARSE_0121,ARSE_crop,0,full,0.0,1.0,0.9364
ARSE_0121,ARSE_crop,0,ig_mask,0.1,0.0,0.5162
ARSE_0121,ARSE_crop,0,random_mask,0.1,0.0,0.714
ARSE_0121,ARSE_crop,0,fft_mask,0.1,0.0,0.4045
ARSE_0121,ARSE_crop,0,gabor_mask,0.1,0.0,0.4125
ARSE_0121,ARSE_crop,0,dt_mask,0.1,1.0,0.9382
ARSE_0121,ARSE_crop,0,ig_mask,0.2,0.0,0.466
ARSE_0121,ARSE_crop,0,random_mask,0.2,0.0,0.8135
ARSE_0121,ARSE_crop,0,fft_mask,0.2,0.0,0.8405
ARSE_0121,ARSE_crop,0,gabor_mask,0.2,0.0,0.9243
ARSE_0121,ARSE_crop,0,dt_mask,0.2,1.0,0.9308
ARSE_0121,ARSE_crop,0,ig_mask,0.3,0.0,0.894
ARSE_0121,ARSE_crop,0,random_mask,0.3,0.0,0.9116
ARSE_0121,ARSE_crop,0,fft_mask,0.3,0.0,0.8596
ARSE_0121,ARSE_crop,0,gabor_mask,0.3,0.0,0.9507
ARSE_0121,ARSE_crop,0,dt_mask,0.3,1.0,0.9158
PJNA_0079,PJNA_crop,2,full,0.0,1.0,0.9229
PJNA_0079,PJNA_crop,2,ig_mask,0.1,1.0,0.6267
PJNA_0079,PJNA_crop,2,random_mask,0.1,0.7,0.5701
PJNA_0079,PJNA_crop,2,fft_mask,0.1,1.0,0.9063
PJNA_0079,PJNA_crop,2,gabor_mask,0.1,1.0,0.8853
PJNA_0079,PJNA_crop,2,dt_mask,0.1,1.0,0.9138
PJNA_0079,PJNA_crop,2,ig_mask,0.2,0.0,0.747
PJNA_0079,PJNA_crop,2,random_mask,0.2,0.0,0.8028
PJNA_0079,PJNA_crop,2,fft_mask,0.2,1.0,0.874
PJNA_0079,PJNA_crop,2,gabor_mask,0.2,1.0,0.8972
PJNA_0079,PJNA_crop,2,dt_mask,0.2,1.0,0.9
PJNA_0079,PJNA_crop,2,ig_mask,0.3,0.0,0.9035
PJNA_0079,PJNA_crop,2,random_mask,0.3,0.0,0.9138
PJNA_0079,PJNA_crop,2,fft_mask,0.3,1.0,0.8629
PJNA_0079,PJNA_crop,2,gabor_mask,0.3,0.0,0.5099
PJNA_0079,PJNA_crop,2,dt_mask,0.3,1.0,0.9016
PJNA_0085,PJNA_crop,2,full,0.0,1.0,0.9242
PJNA_0085,PJNA_crop,2,ig_mask,0.1,1.0,0.3919
PJNA_0085,PJNA_crop,2,random_mask,0.1,0.4,0.4726
PJNA_0085,PJNA_crop,2,fft_mask,0.1,1.0,0.8969
PJNA_0085,PJNA_crop,2,gabor_mask,0.1,1.0,0.893
PJNA_0085,PJNA_crop,2,dt_mask,0.1,1.0,0.9195
PJNA_0085,PJNA_crop,2,ig_mask,0.2,0.0,0.8754
PJNA_0085,PJNA_crop,2,random_mask,0.2,0.0,0.7836
PJNA_0085,PJNA_crop,2,fft_mask,0.2,1.0,0.897
PJNA_0085,PJNA_crop,2,gabor_mask,0.2,1.0,0.8264
PJNA_0085,PJNA_crop,2,dt_mask,0.2,1.0,0.9126
PJNA_0085,PJNA_crop,2,ig_mask,0.3,0.0,0.9376
PJNA_0085,PJNA_crop,2,random_mask,0.3,0.0,0.8399
PJNA_0085,PJNA_crop,2,fft_mask,0.3,0.0,0.7795
PJNA_0085,PJNA_crop,2,gabor_mask,0.3,0.0,0.8537
PJNA_0085,PJNA_crop,2,dt_mask,0.3,1.0,0.9063
PRDA_0177,PRDA_crop,3,full,0.0,1.0,0.8495
PRDA_0177,PRDA_crop,3,ig_mask,0.1,0.0,0.8825
PRDA_0177,PRDA_crop,3,random_mask,0.1,0.8,0.6277
PRDA_0177,PRDA_crop,3,fft_mask,0.1,1.0,0.8023
PRDA_0177,PRDA_crop,3,gabor_mask,0.1,1.0,0.7999
PRDA_0177,PRDA_crop,3,dt_mask,0.1,1.0,0.8162
PRDA_0177,PRDA_crop,3,ig_mask,0.2,0.0,0.9269
PRDA_0177,PRDA_crop,3,random_mask,0.2,0.2,0.5937
PRDA_0177,PRDA_crop,3,fft_mask,0.2,0.0,0.5297
PRDA_0177,PRDA_crop,3,gabor_mask,0.2,0.0,0.7126
PRDA_0177,PRDA_crop,3,dt_mask,0.2,1.0,0.776
PRDA_0177,PRDA_crop,3,ig_mask,0.3,0.0,0.9448
PRDA_0177,PRDA_crop,3,random_mask,0.3,0.1,0.6935
PRDA_0177,PRDA_crop,3,fft_mask,0.3,0.0,0.584
PRDA_0177,PRDA_crop,3,gabor_mask,0.3,0.0,0.8944
PRDA_0177,PRDA_crop,3,dt_mask,0.3,1.0,0.7056
PJNA_0009,PJNA_crop,2,full,0.0,1.0,0.9445
PJNA_0009,PJNA_crop,2,ig_mask,0.1,0.0,0.6615
PJNA_0009,PJNA_crop,2,random_mask,0.1,0.0,0.7507
PJNA_0009,PJNA_crop,2,fft_mask,0.1,1.0,0.9399
PJNA_0009,PJNA_crop,2,gabor_mask,0.1,1.0,0.9326
PJNA_0009,PJNA_crop,2,dt_mask,0.1,1.0,0.9411
PJNA_0009,PJNA_crop,2,ig_mask,0.2,0.0,0.8797
PJNA_0009,PJNA_crop,2,random_mask,0.2,0.0,0.8783
PJNA_0009,PJNA_crop,2,fft_mask,0.2,1.0,0.9313
PJNA_0009,PJNA_crop,2,gabor_mask,0.2,1.0,0.8744
PJNA_0009,PJNA_crop,2,dt_mask,0.2,1.0,0.9376
PJNA_0009,PJNA_crop,2,ig_mask,0.3,0.0,0.9281
PJNA_0009,PJNA_crop,2,random_mask,0.3,0.0,0.8833
PJNA_0009,PJNA_crop,2,fft_mask,0.3,1.0,0.9234
PJNA_0009,PJNA_crop,2,gabor_mask,0.3,0.0,0.4935
PJNA_0009,PJNA_crop,2,dt_mask,0.3,1.0,0.9351
PRDA_0101,PRDA_crop,3,full,0.0,1.0,0.7508
PRDA_0101,PRDA_crop,3,ig_mask,0.1,0.0,0.9011
PRDA_0101,PRDA_crop,3,random_mask,0.1,0.2,0.5973
PRDA_0101,PRDA_crop,3,fft_mask,0.1,1.0,0.3916
PRDA_0101,PRDA_crop,3,gabor_mask,0.1,1.0,0.4376
PRDA_0101,PRDA_crop,3,dt_mask,0.1,1.0,0.743
PRDA_0101,PRDA_crop,3,ig_mask,0.2,0.0,0.9232
PRDA_0101,PRDA_crop,3,random_mask,0.2,0.0,0.8364
PRDA_0101,PRDA_crop,3,fft_mask,0.2,1.0,0.5565
PRDA_0101,PRDA_crop,3,gabor_mask,0.2,0.0,0.7157
PRDA_0101,PRDA_crop,3,dt_mask,0.2,1.0,0.6378
PRDA_0101,PRDA_crop,3,ig_mask,0.3,0.0,0.8867
PRDA_0101,PRDA_crop,3,random_mask,0.3,0.0,0.9159
PRDA_0101,PRDA_crop,3,fft_mask,0.3,0.0,0.5152
PRDA_0101,PRDA_crop,3,gabor_mask,0.3,0.0,0.9058
PRDA_0101,PRDA_crop,3,dt_mask,0.3,1.0,0.4846
ARSS_0182,ARSS_crop,1,full,0.0,1.0,0.982
ARSS_0182,ARSS_crop,1,ig_mask,0.1,0.0,0.9476
ARSS_0182,ARSS_crop,1,random_mask,0.1,0.0,0.9461
ARSS_0182,ARSS_crop,1,fft_mask,0.1,1.0,0.6063
ARSS_0182,ARSS_crop,1,gabor_mask,0.1,1.0,0.9171
ARSS_0182,ARSS_crop,1,dt_mask,0.1,1.0,0.9782
ARSS_0182,ARSS_crop,1,ig_mask,0.2,0.0,0.9364
ARSS_0182,ARSS_crop,1,random_mask,0.2,0.0,0.9557
ARSS_0182,ARSS_crop,1,fft_mask,0.2,0.0,0.4435
ARSS_0182,ARSS_crop,1,gabor_mask,0.2,0.0,0.922
ARSS_0182,ARSS_crop,1,dt_mask,0.2,1.0,0.9775
ARSS_0182,ARSS_crop,1,ig_mask,0.3,0.0,0.9235
ARSS_0182,ARSS_crop,1,random_mask,0.3,0.0,0.9594
ARSS_0182,ARSS_crop,1,fft_mask,0.3,0.0,0.5407
ARSS_0182,ARSS_crop,1,gabor_mask,0.3,0.0,0.9522
ARSS_0182,ARSS_crop,1,dt_mask,0.3,1.0,0.974
ARSE_0197,ARSE_crop,0,full,0.0,1.0,0.9168
ARSE_0197,ARSE_crop,0,ig_mask,0.1,0.0,0.4193
ARSE_0197,ARSE_crop,0,random_mask,0.1,0.0,0.6483
ARSE_0197,ARSE_crop,0,fft_mask,0.1,0.0,0.6009
ARSE_0197,ARSE_crop,0,gabor_mask,0.1,0.0,0.5006
ARSE_0197,ARSE_crop,0,dt_mask,0.1,1.0,0.937
ARSE_0197,ARSE_crop,0,ig_mask,0.2,0.0,0.8911
ARSE_0197,ARSE_crop,0,random_mask,0.2,0.0,0.8623
ARSE_0197,ARSE_crop,0,fft_mask,0.2,0.0,0.812
ARSE_0197,ARSE_crop,0,gabor_mask,0.2,0.0,0.9378
ARSE_0197,ARSE_crop,0,dt_mask,0.2,1.0,0.9326
ARSE_0197,ARSE_crop,0,ig_mask,0.3,0.0,0.8753
ARSE_0197,ARSE_crop,0,random_mask,0.3,0.0,0.9055
ARSE_0197,ARSE_crop,0,fft_mask,0.3,0.0,0.7853
ARSE_0197,ARSE_crop,0,gabor_mask,0.3,0.0,0.963
ARSE_0197,ARSE_crop,0,dt_mask,0.3,1.0,0.9164
PJNA_0191,PJNA_crop,2,full,0.0,1.0,0.9297
PJNA_0191,PJNA_crop,2,ig_mask,0.1,0.0,0.6963
PJNA_0191,PJNA_crop,2,random_mask,0.1,0.5,0.5981
PJNA_0191,PJNA_crop,2,fft_mask,0.1,1.0,0.859
PJNA_0191,PJNA_crop,2,gabor_mask,0.1,1.0,0.8916
PJNA_0191,PJNA_crop,2,dt_mask,0.1,1.0,0.9258
PJNA_0191,PJNA_crop,2,ig_mask,0.2,0.0,0.724
PJNA_0191,PJNA_crop,2,random_mask,0.2,0.0,0.8228
PJNA_0191,PJNA_crop,2,fft_mask,0.2,1.0,0.8931
PJNA_0191,PJNA_crop,2,gabor_mask,0.2,1.0,0.6061
PJNA_0191,PJNA_crop,2,dt_mask,0.2,1.0,0.9218
PJNA_0191,PJNA_crop,2,ig_mask,0.3,0.0,0.8794
PJNA_0191,PJNA_crop,2,random_mask,0.3,0.0,0.8436
PJNA_0191,PJNA_crop,2,fft_mask,0.3,1.0,0.868
PJNA_0191,PJNA_crop,2,gabor_mask,0.3,0.0,0.6137
PJNA_0191,PJNA_crop,2,dt_mask,0.3,1.0,0.9142
ARSS_0089,ARSS_crop,1,full,0.0,1.0,0.9862
ARSS_0089,ARSS_crop,1,ig_mask,0.1,0.0,0.5868
ARSS_0089,ARSS_crop,1,random_mask,0.1,0.0,0.5378
ARSS_0089,ARSS_crop,1,fft_mask,0.1,1.0,0.3485
ARSS_0089,ARSS_crop,1,gabor_mask,0.1,0.0,0.6038
ARSS_0089,ARSS_crop,1,dt_mask,0.1,1.0,0.9841
ARSS_0089,ARSS_crop,1,ig_mask,0.2,0.0,0.9046
ARSS_0089,ARSS_crop,1,random_mask,0.2,0.0,0.6499
ARSS_0089,ARSS_crop,1,fft_mask,0.2,0.0,0.5217
ARSS_0089,ARSS_crop,1,gabor_mask,0.2,0.0,0.9521
ARSS_0089,ARSS_crop,1,dt_mask,0.2,1.0,0.9822
ARSS_0089,ARSS_crop,1,ig_mask,0.3,0.0,0.848
ARSS_0089,ARSS_crop,1,random_mask,0.3,0.0,0.7038
ARSS_0089,ARSS_crop,1,fft_mask,0.3,0.0,0.6041
ARSS_0089,ARSS_crop,1,gabor_mask,0.3,0.0,0.9576
ARSS_0089,ARSS_crop,1,dt_mask,0.3,1.0,0.9794
PRPE_0039,PRPE_crop,4,full,0.0,1.0,0.9541
PRPE_0039,PRPE_crop,4,ig_mask,0.1,1.0,0.961
PRPE_0039,PRPE_crop,4,random_mask,0.1,1.0,0.9475
PRPE_0039,PRPE_crop,4,fft_mask,0.1,1.0,0.8625
PRPE_0039,PRPE_crop,4,gabor_mask,0.1,1.0,0.7091
PRPE_0039,PRPE_crop,4,dt_mask,0.1,1.0,0.9567
PRPE_0039,PRPE_crop,4,ig_mask,0.2,1.0,0.9594
PRPE_0039,PRPE_crop,4,random_mask,0.2,1.0,0.9549
PRPE_0039,PRPE_crop,4,fft_mask,0.2,0.0,0.7668
PRPE_0039,PRPE_crop,4,gabor_mask,0.2,1.0,0.7683
